image,category,x1,y1,x2,y2
58198565-0937094a,person,217.109203,336.893592,228.33899,356.857655
58198565-0937094a,person,952.036335,346.875624,985.725694,441.704931
58198565-0937094a,person,1182.870833,336.893592,1230.285486,450.439208
58198565-0937094a,person,1146.685965,353.114394,1186.614096,450.439209
58198565-0937094a,person,1256.488321,343.132362,1278.947894,405.520064
58198565-0937094a,person,1109.253344,349.371132,1126.721901,424.236375
58198565-0937094a,person,1120.48313,346.875624,1159.163507,445.448193
58198565-0937094a,person,1172.8888,341.884608,1200.339389,444.200439
58198565-0937094a,person,980.734678,341.884608,1001.946495,388.051507
58198565-0937094a,person,1003.19425,339.3891,1018.167299,386.803753
58198565-0937094a,person,832.251946,348.123378,845.977241,386.803753
58198565-0937094a,person,854.711519,341.884608,867.18906,371.830705
58198565-0937094a,person,890.896387,351.86664,907.117189,371.830705
58198565-0937094a,person,905.869435,348.123378,920.842484,370.582951
58198565-0937094a,person,925.8335,339.3891,943.302056,361.848671
58262849-f8840f6e,person,1140.981242,347.624761,1193.293706,489.374663
58262849-f8840f6e,person,1017.793826,307.124789,1112.293761,536.624632
5827b33f-4133d06b,person,918.150022,371.568045,935.651415,405.22457
5827b33f-4133d06b,person,908.726193,374.260566,920.842544,401.185787
5827b33f-4133d06b,person,899.302369,370.221783,910.072457,387.723176
5827ed15-e8a9f5aa,person,835.997033,98.864843,876.977281,139.845091
584c9934-830e90f9,person,1017.40386,408.636648,1058.399769,513.110096
584c9934-830e90f9,person,1065.012012,421.672219,1112.179376,504.986487
584c9934-830e90f9,person,1098.367096,419.973886,1134.073211,488.741219
58610009-f3b500dd,person,235.351782,388.850251,252.83381,450.037351
58610009-f3b500dd,person,644.769312,379.368536,663.108951,414.21385
5875a0d7-1a85d272,person,785.70267,324.511624,821.020182,395.146649
5875a0d7-1a85d272,person,825.626814,312.227273,857.873238,390.540018
5875a0d7-1a85d272,person,856.337694,313.762817,887.048574,398.217737
5875a0d7-1a85d272,person,1003.749918,307.620641,1062.10059,415.108721
5875a0d7-1a85d272,person,1240.285752,322.730023,1276.529813,420.479157
58820efb-e9ca8dff,person,1255.484814,227.230399,1278.539847,286.251279
58820efb-e9ca8dff,person,1229.663179,228.1526,1253.640411,281.640272
58820efb-e9ca8dff,person,1201.997141,229.0748,1228.740977,282.562473
58820efb-e9ca8dff,person,1188.164123,239.219015,1208.452551,284.406876
5899116e-2f95762c,person,1145.910155,274.311528,1247.080142,475.370867
58aeaecd-c21025cd,person,366.839689,427.979637,375.573968,455.430226
58aeaecd-c21025cd,person,350.618886,425.484129,360.600921,447.943702
58aeaecd-c21025cd,person,341.884608,426.731883,346.875624,442.952685
58aeaecd-c21025cd,person,306.947496,431.722899,315.681776,456.67798
58aeaecd-c21025cd,person,326.91156,431.722899,336.893593,459.173488
58aeaecd-c21025cd,person,272.010381,437.961669,289.478938,465.412258
58b5120e-b2cae116,person,1237.77201,330.65482,1278.947895,525.304452
58b5b92d-64f8de16,person,874.5442,428.447371,903.95999,501.347371
58b5b92d-64f8de16,person,189.028406,471.931581,223.559986,571.689476
58c044b9-7da9eef1,person,779.031823,392.377438,809.590469,486.404045
58c044b9-7da9eef1,person,811.941134,391.202107,830.746456,472.300056
58ca8141-0b92aa01,person,716.875536,395.737028,733.516019,425.102584
58ca8141-0b92aa01,person,794.988928,396.18466,809.958121,438.098401
58ca8141-0b92aa01,person,826.50695,406.504399,840.210876,433.912252
58ca8141-0b92aa01,person,870.555285,401.610139,882.301508,457.404698
58ca8141-0b92aa01,person,614.185076,386.927361,671.937338,542.564814
58ca8141-0b92aa01,person,665.085375,376.15999,719.901081,538.649405
58ca8141-0b92aa01,person,768.186939,393.190821,784.154079,429.116885
58cd0eb5-282dbb66,person,456.245069,410.246355,522.367548,524.858651
58d07fc5-1850d4ad,person,1170.393292,208.374925,1221.551208,237.073268
58fef603-0ba8e58b,person,1255.80667,408.902295,1278.306668,556.277276
590c0289-225898e4,person,309.718046,361.541764,326.856595,408.06068
590c0289-225898e4,person,264.423312,366.438492,279.113497,415.405772
590c0289-225898e4,person,772.866917,373.783583,782.660372,405.612315
590c0289-225898e4,person,1014.030809,376.231949,1044.635358,443.56196
590c0289-225898e4,person,1083.809182,372.559401,1115.637913,450.907049
590c0289-225898e4,person,1127.879734,367.662674,1152.363374,442.337776
590c0289-225898e4,person,181.178936,359.501453,204.438394,414.589643
590c0289-225898e4,person,138.332566,358.277272,159.14366,412.141279
590c0289-225898e4,person,280.337679,360.725635,297.476227,415.813825
590c0289-225898e4,person,781.43619,374.191638,792.453827,408.468734
590c0289-225898e4,person,794.902193,375.41582,805.91983,409.692916
590c0289-225898e4,person,815.713285,376.640002,823.058377,407.244552
590c0289-225898e4,person,834.076016,374.191638,849.990383,413.365461
590c0289-225898e4,person,993.627749,369.294911,1016.887208,441.521649
590c0289-225898e4,person,1048.715939,366.846547,1079.320489,450.090922
590c0289-225898e4,person,1108.700858,364.398183,1128.287771,454.98765
591a0d3a-3289a1ee,person,481.357084,510.128292,509.913009,584.813024
591a0d3a-3289a1ee,person,532.977411,503.538465,548.35368,583.714721
591a0d3a-3289a1ee,person,590.089265,505.735072,602.170618,580.419804
591a0d3a-3289a1ee,person,571.418082,522.209647,584.597741,566.141843
591a0d3a-3289a1ee,person,663.675694,525.504561,674.658741,551.863879
591a0d3a-3289a1ee,person,680.150265,527.701172,692.231619,546.372354
591a0d3a-3289a1ee,person,648.299423,529.897781,658.184168,559.552011
591a0d3a-3289a1ee,person,460.48929,515.619817,478.062168,565.043537
592aaebe-53f5e41e,person,274.997199,394.579294,328.698853,534.203596
592aaebe-53f5e41e,person,36.919861,374.888687,99.57179,514.512989
592aaebe-53f5e41e,person,92.41157,389.209129,126.422618,480.501942
59700f72-90902d09,person,833.856453,364.837244,849.043942,388.462228
59700f72-90902d09,person,1189.918708,347.962255,1218.606188,417.149708
59700f72-90902d09,person,1250.668666,344.587258,1279.356148,471.149671
59882904-420dd380,person,243.66965,344.468215,288.631658,479.354237
59882904-420dd380,person,95.368511,343.969428,139.163364,473.278289
59882904-420dd380,person,920.751067,357.022645,978.713558,504.873213
59882904-420dd380,person,1128.548451,378.493517,1169.49829,496.769422
59882904-420dd380,person,341.468217,363.09859,366.987193,400.769461
59882904-420dd380,person,286.784694,359.453023,320.809996,399.554271
59882904-420dd380,person,235.746741,353.377076,258.835339,399.554271
59882904-420dd380,person,182.278407,375.250486,201.721436,397.123892
59882904-420dd380,person,1036.799277,380.111242,1064.992002,455.624688
59882904-420dd380,person,987.861811,381.374738,1003.049299,448.874691
598fb73b-5f1efbe5,person,449.076121,235.827325,471.696251,311.00599
598fb73b-5f1efbe5,person,314.68594,256.45156,347.285538,313.667183
598fb73b-5f1efbe5,person,625.646167,242.833743,634.29504,262.127383
598fb73b-5f1efbe5,person,577.079418,241.503148,582.401801,254.820654
598fb73b-5f1efbe5,person,1163.901761,219.559863,1201.823743,309.375084
598fb73b-5f1efbe5,person,1032.172772,223.551651,1062.111177,311.370977
59a69872-896fe76c,person,1097.081044,143.242105,1135.449465,176.49474
59a69872-896fe76c,person,1040.807359,138.126319,1090.686305,213.584212
59a69872-896fe76c,person,1019.065253,143.242105,1044.644201,207.189475
59a69872-896fe76c,person,1002.438938,152.194737,1019.065253,202.073685
59a69872-896fe76c,person,983.254725,150.91579,999.88104,207.189476
59a69872-896fe76c,person,951.281044,149.636843,975.581043,217.012351
59a69872-896fe76c,person,932.096829,149.636843,952.559987,198.236843
59a69872-896fe76c,person,906.517882,145.800002,923.144198,180.331581
59a69872-896fe76c,person,892.449464,162.426315,909.075779,176.494737
59a69872-896fe76c,person,880.938934,150.91579,895.007357,176.494738
59b59cb0-edc0b9c0,person,255.445665,304.101998,283.603257,372.806524
59b59cb0-edc0b9c0,person,291.487383,308.607213,320.771277,376.185434
59b59cb0-edc0b9c0,person,4.27994,292.838961,57.216214,403.216723
59b77a88-711e3aa2,person,229.586744,301.956477,250.798563,344.380116
59b77a88-711e3aa2,person,262.028349,249.550809,300.708724,391.794769
59b77a88-711e3aa2,person,299.46097,245.807546,353.114394,393.042523
59b835eb-38cec085,person,862.056041,361.064052,875.798964,402.292819
59b835eb-38cec085,person,877.04832,362.313409,884.544461,399.794107
59b835eb-38cec085,person,900.786096,361.064052,922.025158,408.539602
59badda4-610aab52,person,754.311981,427.780956,782.999462,448.030942
59badda4-610aab52,person,604.124584,436.218451,620.999572,473.343426
59badda4-610aab52,person,578.812102,432.843452,588.937094,459.843434
59badda4-610aab52,person,585.562097,432.843452,604.124584,478.405921
59cafd79-3dfd6602,person,1041.874626,298.213216,1061.838689,349.371132
59cafd79-3dfd6602,person,981.982432,301.956478,994.459972,346.875624
59cafd79-3dfd6602,person,1070.572969,299.46097,1088.041525,346.875624
59cafd79-3dfd6602,person,1151.676981,290.726692,1164.154522,323.168297
59cafd79-3dfd6602,person,1226.542224,299.46097,1256.488321,369.335197
59da4653-00578fb1,person,1133.725209,318.78299,1146.904867,349.535527
59da4653-00578fb1,person,1111.484535,322.901634,1122.467584,344.867731
59da4653-00578fb1,person,1105.99301,322.901634,1112.58284,342.671121
59da4653-00578fb1,person,1151.02351,319.606719,1160.908254,347.064341
59da4653-00578fb1,person,1158.711644,316.311804,1168.596388,352.555865
59da4653-00578fb1,person,1168.596388,316.311804,1183.972657,350.359256
59da4653-00578fb1,person,1174.087913,315.213499,1199.348925,360.243999
59da4653-00578fb1,person,1191.660791,317.410109,1212.528583,362.440609
59da4653-00578fb1,person,128.501671,316.311804,162.549122,354.752475
59e33404-d9749e09,person,323.87518,280.067785,339.600912,319.756535
59e33404-d9749e09,person,311.144826,280.067785,332.112468,326.496136
59e33404-d9749e09,person,740.981481,312.268091,752.96299,340.724177
59e33404-d9749e09,person,771.6841,311.519248,787.409834,347.463778
59e33404-d9749e09,person,646.627093,313.016938,657.859759,337.7288
5a1fdac6-0455e8fd,person,623.265572,285.926144,640.898232,332.211881
5a2fb40f-7ecc17b5,person,229.586743,334.398083,249.550808,385.555999
5a463e45-8a75f5e9,person,54.317653,298.877132,92.002161,375.545613
5a463e45-8a75f5e9,person,664.79683,272.415791,690.375777,346.594739
5a6e4eac-4abd359e,person,487.871831,376.821721,516.570174,469.15552
5a6e4eac-4abd359e,person,456.67798,370.582951,496.606109,472.898782
5a6e4eac-4abd359e,person,410.51108,374.326213,434.218408,471.651027
5a6e4eac-4abd359e,person,386.803753,361.848672,408.015572,451.686963
5a6e4eac-4abd359e,person,354.362148,374.326213,389.299261,469.15552
5a6e4eac-4abd359e,person,314.434019,371.830705,344.380116,464.164504
5a6e4eac-4abd359e,person,293.2222,363.096426,319.425034,466.660012
5a6e4eac-4abd359e,person,259.532841,384.308245,286.98343,475.39429
5a6e4eac-4abd359e,person,237.073268,364.34418,259.532841,467.907766
5a815a91-ee140052,person,825.035332,358.019874,853.385322,425.519851
5aa462e3-7ff59681,person,777.985452,136.735667,795.535446,163.735658
5aa462e3-7ff59681,person,730.349755,139.242808,745.199749,162.1928
5adb12f3-8598f4f2,person,213.634427,390.561909,237.126874,427.268855
5adb12f3-8598f4f2,person,240.06343,394.966744,265.024153,452.229579
5adb12f3-8598f4f2,person,273.833819,392.030187,297.326266,449.293023
5adb12f3-8598f4f2,person,295.857988,397.903299,320.818712,453.697858
5adb12f3-8598f4f2,person,1256.111707,409.649523,1279.604152,465.444082
5adb12f3-8598f4f2,person,344.416034,395.805768,360.56709,436.917548
5adb12f3-8598f4f2,person,377.080463,393.269046,396.168075,446.127049
5adc847f-229b595c,person,261.794345,280.462302,285.41933,314.21228
5adc847f-229b595c,person,300.60682,268.64981,315.794309,293.962293
5adc847f-229b595c,person,437.294226,277.087304,454.169214,312.52478
5adc847f-229b595c,person,658.356573,234.899833,688.731553,261.899814
5adc847f-229b595c,person,74.481976,289.574802,89.669465,318.262282
5adde598-d6c89b27,person,253.097073,343.296562,273.290992,390.415697
5adde598-d6c89b27,person,200.592893,336.565256,215.401766,385.030653
5adde598-d6c89b27,person,224.825591,343.296562,247.712028,391.761959
5adde598-d6c89b27,person,187.130283,344.642824,205.977937,393.108222
5adde598-d6c89b27,person,165.590108,340.604041,196.55411,393.108222
5adde598-d6c89b27,person,90.19949,343.296562,114.432191,398.493266
5adde598-d6c89b27,person,75.390618,347.335347,103.662099,415.994657
5adde598-d6c89b27,person,103.662099,355.412912,122.509755,393.108219
5adde598-d6c89b27,person,70.005574,358.105433,87.506968,405.224574
5adde598-d6c89b27,person,117.124709,343.027313,145.396194,398.224017
5adde598-d6c89b27,person,140.011148,347.066098,168.282632,411.686627
5adde598-d6c89b27,person,974.692986,341.681053,996.233161,391.492712
5adde598-d6c89b27,person,918.150021,337.642271,939.690197,396.877758
5adde598-d6c89b27,person,954.49907,348.412359,986.809337,408.994103
5adde598-d6c89b27,person,0.0,296.177427,80.775662,527.734324
5aec1138-a69246b7,person,121.408275,175.522613,270.843249,559.207005
5aec1138-a69246b7,person,164.488628,105.63942,247.956813,224.110392
5aec1138-a69246b7,person,1166.585655,288.09986,1278.32532,572.160937
5aec1138-a69246b7,person,1242.791268,259.251412,1277.794053,288.869154
5aec1138-a69246b7,person,1101.43386,199.054316,1246.830049,545.043401
5aec1138-a69246b7,person,948.491368,358.105434,1084.463733,553.313283
5b2b4881-307ce968,person,342.89988,201.535645,396.785787,391.885577
5b492010-2ff10a8d,person,962.106365,229.586744,1017.793826,324.337272
5b492010-2ff10a8d,person,923.293891,227.091236,980.734678,327.71227
5b492010-2ff10a8d,person,837.231451,226.462339,899.668908,344.587258
5b492010-2ff10a8d,person,916.543896,239.96233,951.981372,329.399768
5b492010-3f8c00bf,person,243.655635,221.630176,260.54662,258.483232
5b492010-3f8c00bf,person,217.551389,213.952456,243.655637,253.876602
5b492010-3f8c00bf,person,28.679476,203.203647,48.641548,243.127793
5b492010-3f8c00bf,person,7.181858,197.061472,25.608389,233.91453
5b492010-3f8c00bf,person,561.513244,218.559089,583.010861,263.089864
5b492010-3f8c00bf,person,604.508477,210.881369,647.50371,308.137288
5b492010-3f8c00bf,person,641.361533,212.416912,672.072416,296.871833
5b492010-3f8c00bf,person,1037.531886,152.530696,1174.195303,409.38722
5b4cc6fb-dd4ae963,person,1062.876131,399.88318,1092.829927,482.256119
5b5338d5-fda36b35,person,154.169175,351.652547,168.851954,386.891216
5b7255d9-6f8e6964,person,26.813783,330.015985,53.885407,403.496107
5b7255d9-6f8e6964,person,207.291275,348.063734,222.760776,384.159233
5b7255d9-6f8e6964,person,626.256881,311.968235,655.906755,389.315731
5b7255d9-6f8e6964,person,752.591125,314.546486,789.975749,394.472232
5b7255d9-6f8e6964,person,801.577873,301.655236,823.492998,391.893983
5b7255d9-8dacf45a,person,486.624078,360.600918,496.60611,386.803753
5b7255d9-8dacf45a,person,481.633059,366.83969,486.624076,381.812738
5b7255d9-8dacf45a,person,541.525255,371.830707,554.002795,396.785788
5b7255d9-8dacf45a,person,388.051507,358.105411,396.785788,385.555999
5b7255d9-8dacf45a,person,373.078459,360.600918,380.564984,388.051507
5b7255d9-8dacf45a,person,356.857657,358.105411,369.335197,396.785788
5b7255d9-8dacf45a,person,338.141345,363.096426,349.37113,405.520064
5b7cdd53-c181a8fc,person,984.309115,327.840522,1009.715516,402.420598
5b8be2dd-468946d8,person,1124.5976,266.0183,1162.772824,353.13612
5b9a2480-c376fa5e,person,875.923338,301.956478,897.135157,376.821722
5b9a2480-c376fa5e,person,908.364944,310.690757,930.824516,379.317228
5b9a2480-c376fa5e,person,829.756438,309.443003,845.977242,356.857657
5b9a2480-c376fa5e,person,929.576763,316.929528,952.036336,379.31723
5b9a2480-c376fa5e,person,849.720503,308.195249,855.959273,351.86664
5b9a2480-c376fa5e,person,811.040128,313.186265,831.004192,350.618886
5b9a2480-c376fa5e,person,782.341784,304.451986,793.571571,341.884608
5b9a2480-c376fa5e,person,796.067079,298.213216,808.544619,336.893593
5b9a2480-c376fa5e,person,766.120982,304.451986,778.598523,343.132362
5b9a2480-c376fa5e,person,747.404673,298.213216,763.625475,344.380116
5b9a2480-c376fa5e,person,726.192854,288.231184,741.165902,339.389099
5b9a2480-c376fa5e,person,711.219804,290.726692,724.945098,338.141345
5b9a2480-c376fa5e,person,699.990017,290.726692,711.219804,306.947495
5b9a2480-c376fa5e,person,743.661409,295.717709,748.652427,341.884608
5b9a2480-c376fa5e,person,299.46097,257.037334,314.43402,313.186266
5b9a2480-c376fa5e,person,320.672789,263.276103,330.654822,283.240168
5b9a2480-c376fa5e,person,339.389101,267.019365,350.618887,285.735676
5b9a2480-c376fa5e,person,310.690757,257.037334,320.672789,281.992414
5b9a2480-c376fa5e,person,395.538032,264.523857,403.024555,279.496907
5b9a2480-c376fa5e,person,381.812737,263.276103,391.79477,277.001397
5b9a2480-c376fa5e,person,371.830705,262.028349,379.317228,275.753643
5b9a2480-c376fa5e,person,360.600918,263.276103,371.830705,275.753643
5b9a2480-c376fa5e,person,405.520064,268.267119,416.749851,284.487922
5b9a2480-c376fa5e,person,417.997605,267.019365,425.484129,283.240168
5b9a2480-c376fa5e,person,426.731883,267.019365,435.466162,284.487922
5bcd9048-7bae315c,person,13.33002,572.411551,32.560251,589.893581
5bcd9048-7bae315c,person,64.027903,558.425929,85.006338,586.397175
5bcd9048-7bae315c,person,221.366159,577.65616,240.59639,628.354043
5bcd9048-7bae315c,person,258.078419,572.411551,282.553259,647.584274
5bcd9048-7bae315c,person,254.582013,570.663349,265.07123,612.620217
5bcd9048-7bae315c,person,296.538881,572.411551,312.272706,616.116623
5bcd9048-7bae315c,person,315.769113,568.915146,331.502937,593.389986
5bcd9048-7bae315c,person,139.200625,570.663349,153.186248,593.389986
5bf5c4fa-7c20be71,person,1051.543802,317.587277,1065.043794,327.71227
5bf5c4fa-7c20be71,person,1039.731311,300.712288,1063.356295,329.399767
5bf5c4fa-7c20be71,person,968.85636,300.712288,994.168843,331.087268
5bf5c4fa-7c20be71,person,236.481864,297.33729,260.106847,349.649754
5c0702e5-2cfd263e,person,678.21135,256.196017,694.947773,290.956281
5c0e6423-1e3a3511,person,708.981539,328.77992,727.207922,373.846328
5c25d741-b75f339c,person,955.042464,324.998691,982.000881,356.450176
5c25d741-b75f339c,person,983.498572,324.998691,996.977779,359.445554
5c25d741-b75f339c,person,1023.936196,311.519481,1058.383061,444.813876
5c25d741-b75f339c,person,1049.396923,305.528722,1107.806825,452.302324
5c25d741-b75f339c,person,1151.239831,314.514861,1215.640492,519.698365
5c25d741-b75f339c,person,1194.672834,311.519481,1260.571186,533.177574
5c25d741-b75f339c,person,1242.598909,304.031031,1279.356147,551.14985
5c25d741-b75f339c,person,202.731887,299.537963,323.017364,557.212115
5c25d741-b75f339c,person,775.319687,290.551824,958.037844,623.02457
5c25d741-b75f339c,person,255.62132,284.561065,330.505811,540.666022
5c25d741-b75f339c,person,326.012742,298.040272,385.920335,512.209915
5c25d741-b75f339c,person,379.929576,292.049515,427.85565,411.8647
5c25d741-b75f339c,person,418.869511,304.031031,451.818687,368.431693
5c25d741-b75f339c,person,436.841789,296.542583,493.754,362.440935
5c25d741-b75f339c,person,538.684696,329.491759,583.61539,354.952487
5c25d741-b75f339c,person,603.085359,338.477898,645.020674,359.445555
5c25d741-b75f339c,person,661.495261,310.021791,721.402853,372.924763
5c25d741-b75f339c,person,715.412094,319.00793,758.845099,447.809254
5c25d741-b75f339c,person,736.379751,326.496379,797.785033,489.74457
5c2b9a0f-0fc6c0e9,person,1033.242461,272.204212,1103.773104,459.551235
5c2b9a0f-0fc6c0e9,person,1055.283287,274.408295,1129.120055,467.265524
5c2b9a0f-0fc6c0e9,person,1120.797539,260.081759,1227.201733,489.306351
5c3a4ebd-3fc00736,person,210.770512,195.678948,236.349459,250.673687
5c3a4ebd-3fc00736,person,681.423145,212.305263,693.794049,257.068421
5c4991da-9a874307,person,1048.280695,264.625418,1280.0,717.610899
5c4991da-9a874307,person,321.312583,364.691701,344.345743,403.080301
5c4991da-9a874307,person,203.075695,335.516365,242.999839,421.506829
5c59e4c0-5145a91c,person,542.238353,523.212456,557.347162,563.502611
5c59e4c0-5145a91c,person,518.735762,523.212456,532.165814,550.072559
5c59e4c0-5145a91c,person,500.26944,523.212456,520.41452,561.823855
5c59e4c0-5145a91c,person,654.715039,531.606237,668.145092,556.787585
5c59e4c0-5145a91c,person,592.601049,529.927481,607.709856,545.036289
5c59e4c0-5145a91c,person,577.49224,541.678776,607.709856,615.544062
5c59e4c0-5145a91c,person,595.958562,540.00002,627.854935,613.865306
5c59e4c0-5145a91c,person,631.212448,531.606237,656.393796,581.968933
5c59e4c0-5145a91c,person,510.341979,536.642507,553.989649,612.186551
5c59e4c0-5145a91c,person,157.803111,536.642507,171.233163,555.108827
5c79de66-3808d436,person,254.541825,326.911558,268.267119,358.105409
5c7c8fee-316776fc,person,438.881095,348.412357,502.155363,448.035674
5c7c8fee-316776fc,person,1202.749636,340.60404,1235.059901,432.149791
5c8e6a77-50353d4a,person,520.941522,422.470872,559.059195,529.200356
5cb805a8-68d31cfe,person,206.106884,497.812158,228.044369,551.812121
5cb805a8-68d31cfe,person,982.356351,458.999684,1024.543822,582.1871
5cbb394d-412f0ee3,person,1019.376899,193.112575,1130.094777,454.45826
5cbb394d-412f0ee3,person,674.349098,287.094029,693.660356,338.590716
5cbc5b17-76f7a745,person,1118.042818,390.196975,1141.993527,467.038834
5cbc5b17-76f7a745,person,1082.116754,389.199028,1107.065406,466.040891
5cbc5b17-76f7a745,person,1042.198905,393.190813,1068.145507,464.044995
5cc13664-633b062c,person,926.668889,234.899833,958.731368,320.962274
5cc13664-633b062c,person,1058.293799,218.024845,1097.106272,302.399787
5cc13664-633b062c,person,1097.106272,211.27485,1113.981261,272.024808
5cc13664-633b062c,person,859.168936,253.462321,874.356424,285.524799
5ce2bd49-980d24d9,person,764.606228,376.056331,798.338854,441.022872
5ce2bd49-980d24d9,person,154.920216,403.542175,174.90992,432.277377
5ce2bd49-980d24d9,person,87.454961,401.043464,106.195307,427.279952
5d023727-f4cd9940,person,1236.608148,155.759741,1279.970517,598.547372
5d023727-f4cd9940,person,1041.908473,211.174264,1065.871511,250.1142
5d178102-416d7186,person,324.489404,198.217512,342.108739,234.924457
5d1e595a-4079fbba,person,903.373928,441.704931,915.851468,470.403273
5d1e595a-4079fbba,person,885.90537,441.704931,898.38291,465.412258
5d2ad472-45c9266a,person,663.66148,299.691907,679.395305,339.900573
5d70e5ea-33eccd3a,person,1142.773898,168.325025,1169.705903,202.602121
5d7a546f-542d6b22,person,1083.952501,272.466217,1148.242284,373.493017
5d7a546f-542d6b22,person,1143.650155,327.571744,1166.610791,375.023725
5de4c788-84dbc745,person,63.51905,490.670075,165.834886,716.841927
5de867a6-9d6f6c8d,person,807.296866,432.970653,832.251945,507.835895
5de867a6-9d6f6c8d,person,69.874226,441.704931,96.077061,502.844879
5dfb063f-75a88ca2,person,590.603641,278.986698,617.032642,332.823553
5dfcb7b5-a9064c59,person,680.75967,381.529053,704.730078,433.065437
5dfcb7b5-a9064c59,person,1083.222855,364.350246,1158.729652,529.746081
5e09670a-026d5174,person,825.610834,309.156197,862.463891,392.075573
5e09670a-026d5174,person,794.260137,315.554293,835.719825,395.402581
5e09670a-026d5174,person,620.743664,310.947661,660.667807,390.795949
5e09670a-026d5174,person,579.283976,314.018749,611.5304,396.938125
5e29809c-d78ed68d,person,142.243961,318.177281,162.208026,350.618886
5e29809c-d78ed68d,person,134.757437,320.672789,147.234977,350.618886
5e29809c-d78ed68d,person,123.52765,320.672789,138.500699,351.86664
5e29809c-d78ed68d,person,28.698343,319.425035,44.919146,341.884608
5e29809c-d78ed68d,person,283.240168,319.425035,296.965462,348.123378
5e29809c-d78ed68d,person,262.028349,318.177281,275.753643,345.62787
5e29809c-d78ed68d,person,504.092633,308.195249,516.570174,336.893592
5e29809c-d78ed68d,person,807.296866,301.956478,821.02216,315.681773
5e30e710-19991920,person,337.731795,285.524799,361.356779,341.212261
5e30e710-19991920,person,145.356926,278.774803,170.669409,341.212261
5e30e710-19991920,person,120.044443,283.8373,138.606931,326.024771
5e30e710-19991920,person,71.106978,293.962293,94.731962,347.962256
5e30e710-19991920,person,842.293947,273.712307,865.918931,339.524762
5e30e710-19991920,person,805.168973,273.712307,822.043961,320.962274
5e30e710-19991920,person,779.856491,283.8373,791.668983,314.212278
5e30e710-19991920,person,297.231822,287.212298,319.169307,344.587258
5e30e710-19991920,person,239.856861,280.462302,263.481846,324.852633
5e30e710-19991920,person,221.294374,287.212298,239.856861,346.274758
5e30e710-19991920,person,867.60643,260.212315,897.981408,332.526318
5e30e710-19991920,person,908.106402,256.837318,941.856379,331.087266
5e30e710-19991920,person,30.607005,282.149801,64.356982,354.712251
5e30e710-19991920,person,3.607024,285.524799,35.669502,359.774748
5e32386a-77fad6c1,person,205.558901,390.928979,239.329293,459.938039
5e32386a-77fad6c1,person,4.404834,415.889702,57.262837,527.478819
5e32386a-77fad6c1,person,66.072504,412.953149,129.208452,501.049821
5e37c704-a85daedd,person,591.435416,138.500699,605.16071,175.933322
5e45b75f-95a9adcc,person,553.499806,244.349914,603.449788,318.599888
5e45b75f-95a9adcc,person,472.499834,238.949916,496.799825,295.649897
5e45b75f-95a9adcc,person,1245.681672,376.649869,1278.449553,519.152279
5e45b75f-95a9adcc,person,549.449809,252.449912,576.449797,314.54989
5e4b045a-434ad52d,person,442.374926,322.979617,457.682017,353.593799
5e606afa-bea5edf7,person,675.604695,162.820152,700.316558,232.462676
5e606afa-bea5edf7,person,396.178774,159.824775,404.416062,182.290105
5e606afa-bea5edf7,person,403.667218,162.820152,411.904506,183.03895
5e75570c-9317bc7c,person,942.38272,341.142548,962.576636,386.915422
5e75570c-9317bc7c,person,958.537853,326.333686,980.078029,393.646737
5e75570c-9317bc7c,person,977.385507,329.026198,985.463073,354.605158
5e75570c-9317bc7c,person,1252.022757,312.332559,1276.255456,393.190813
5e8f13f2-23fd0cbd,person,872.504179,339.817417,898.526233,408.699326
5e8f13f2-23fd0cbd,person,841.889997,339.817417,875.565597,410.230036
5e8f13f2-23fd0cbd,person,821.990779,345.940253,840.359288,378.085143
5e8f13f2-23fd0cbd,person,797.499434,338.286708,870.973469,468.396979
5e978313-f5a2812c,person,345.293136,337.524041,363.421025,376.369519
5e978313-f5a2812c,person,749.980926,332.646677,803.387503,492.866407
5ea62209-d13de28b,person,202.395766,279.855874,231.130966,341.074347
5ea62209-d13de28b,person,177.408635,286.102657,199.897053,341.074347
5eb2a426-b3715916,person,1.039684,319.904993,31.750564,396.682193
5ed03cf6-cdafbc6d,person,732.431623,269.514873,744.909164,345.627871
5ed03cf6-cdafbc6d,person,821.022159,260.780594,847.224994,330.65482
5ed03cf6-cdafbc6d,person,656.318626,272.010381,690.007987,340.636856
5ed03cf6-cdafbc6d,person,581.453384,262.02835,607.656219,331.902575
5ed03cf6-cdafbc6d,person,690.007986,232.082253,736.174885,354.362148
5ed03cf6-cdafbc6d,person,779.846277,272.010381,806.049112,335.645836
5edf3351-9f312fcf,person,615.804453,372.804257,640.279295,430.494952
5edf3351-9f312fcf,person,603.567034,367.559649,621.049063,425.250343
5edf3351-9f312fcf,person,554.180303,379.797069,569.914128,423.50214
5ee7e076-9a7294ba,person,1111.149463,416.936844,1195.559991,585.757898
5ee7e076-9a7294ba,person,945.797564,363.096426,1049.759991,566.573687
5eefe9cc-748d74e9,person,904.62168,208.374925,934.567778,272.010381
5eefe9cc-748d74e9,person,355.609903,222.100219,365.591936,252.046317
5eefe9cc-748d74e9,person,366.83969,220.852466,380.564984,252.046317
5f0b4aed-c9e1134f,person,1164.180652,232.492767,1245.804686,425.694607
5f0fa199-ed52d1c4,person,716.849749,384.749865,737.099742,422.549852
